
================================================================
         Multi-QPU Mapping by Ajou University QCSS Lab          
================================================================
Gate(    0)	 x q[12]
Gate( 3710)	 h q[11]
Gate( 3711)	 t q[3]
Gate( 3712)	 t q[10]
Gate( 3713)	 t q[11]
Gate( 3714)	cx q[10], q[3]
Gate( 3715)	cx q[11], q[10]
Gate( 3716)	cx q[3], q[11]
Gate( 3717)	tdg q[10]
Gate( 3718)	cx q[3], q[10]
Gate( 3719)	tdg q[3]
Gate( 3720)	tdg q[10]
Gate( 3721)	 t q[11]
Gate( 3722)	cx q[11], q[10]
Gate( 3723)	cx q[3], q[11]
Gate( 3724)	cx q[10], q[3]
Gate( 3725)	 h q[11]
Gate( 3726)	 h q[10]
Gate( 3727)	 t q[4]
Gate( 3728)	 t q[9]
Gate( 3729)	 t q[10]
Gate( 3730)	cx q[9], q[4]
Gate( 3731)	cx q[10], q[9]
Gate( 3732)	cx q[4], q[10]
Gate( 3733)	tdg q[9]
Gate( 3734)	cx q[4], q[9]
Gate( 3735)	tdg q[4]
Gate( 3736)	tdg q[9]
Gate( 3737)	 t q[10]
Gate( 3738)	cx q[10], q[9]
Gate( 3739)	cx q[4], q[10]
Gate( 3740)	cx q[9], q[4]
Gate( 3741)	 h q[10]
Gate( 3742)	 h q[9]
Gate( 3743)	 t q[5]
Gate( 3744)	 t q[8]
Gate( 3745)	 t q[9]
Gate( 3746)	cx q[8], q[5]
Gate( 3747)	cx q[9], q[8]
Gate( 3748)	cx q[5], q[9]
Gate( 3749)	tdg q[8]
Gate( 3750)	cx q[5], q[8]
Gate( 3751)	tdg q[5]
Gate( 3752)	tdg q[8]
Gate( 3753)	 t q[9]
Gate( 3754)	cx q[9], q[8]
Gate( 3755)	cx q[5], q[9]
Gate( 3756)	cx q[8], q[5]
Gate( 3757)	 h q[9]
Gate( 3758)	 h q[8]
Gate( 3759)	 t q[7]
Gate( 3760)	 t q[6]
Gate( 3761)	 t q[8]
Gate( 3762)	cx q[6], q[7]
Gate( 3763)	cx q[8], q[6]
Gate( 3764)	cx q[7], q[8]
Gate( 3765)	tdg q[6]
Gate( 3766)	cx q[7], q[6]
Gate( 3767)	tdg q[7]
Gate( 3768)	tdg q[6]
Gate( 3769)	 t q[8]
Gate( 3770)	cx q[8], q[6]
Gate( 3771)	cx q[7], q[8]
Gate( 3772)	cx q[6], q[7]
Gate( 3773)	 h q[8]
Gate( 3774)	 h q[9]
Gate( 3775)	 t q[5]
Gate( 3776)	 t q[8]
Gate( 3777)	 t q[9]
Gate( 3778)	cx q[8], q[5]
Gate( 3779)	cx q[9], q[8]
Gate( 3780)	cx q[5], q[9]
Gate( 3781)	tdg q[8]
Gate( 3782)	cx q[5], q[8]
Gate( 3783)	tdg q[5]
Gate( 3784)	tdg q[8]
Gate( 3785)	 t q[9]
Gate( 3786)	cx q[9], q[8]
Gate( 3787)	cx q[5], q[9]
Gate( 3788)	cx q[8], q[5]
Gate( 3789)	 h q[9]
Gate( 3790)	 h q[10]
Gate( 3791)	 t q[4]
Gate( 3792)	 t q[9]
Gate( 3793)	 t q[10]
Gate( 3794)	cx q[9], q[4]
Gate( 3795)	cx q[10], q[9]
Gate( 3796)	cx q[4], q[10]
Gate( 3797)	tdg q[9]
Gate( 3798)	cx q[4], q[9]
Gate( 3799)	tdg q[4]
Gate( 3800)	tdg q[9]
Gate( 3801)	 t q[10]
Gate( 3802)	cx q[10], q[9]
Gate( 3803)	cx q[4], q[10]
Gate( 3804)	cx q[9], q[4]
Gate( 3805)	 h q[10]
Gate( 3806)	 h q[11]
Gate( 3807)	 t q[3]
Gate( 3808)	 t q[10]
Gate( 3809)	 t q[11]
Gate( 3810)	cx q[10], q[3]
Gate( 3811)	cx q[11], q[10]
Gate( 3812)	cx q[3], q[11]
Gate( 3813)	tdg q[10]
Gate( 3814)	cx q[3], q[10]
Gate( 3815)	tdg q[3]
Gate( 3816)	tdg q[10]
Gate( 3817)	 t q[11]
Gate( 3818)	cx q[11], q[10]
Gate( 3819)	cx q[3], q[11]
Gate( 3820)	cx q[10], q[3]
Gate( 3821)	 h q[11]
Gate( 3822)	 h q[13]
Gate( 3823)	 t q[2]
Gate( 3824)	 t q[11]
Gate( 3825)	 t q[13]
Gate( 3826)	cx q[11], q[2]
Gate( 3827)	cx q[13], q[11]
Gate( 3828)	cx q[2], q[13]
Gate( 3829)	tdg q[11]
Gate( 3830)	cx q[2], q[11]
Gate( 3831)	tdg q[2]
Gate( 3832)	tdg q[11]
Gate( 3833)	 t q[13]
Gate( 3834)	cx q[13], q[11]
Gate( 3835)	cx q[2], q[13]
Gate( 3836)	cx q[11], q[2]
Gate( 3837)	 h q[13]
Gate( 3838)	 h q[14]
Gate( 3839)	 t q[1]
Gate( 3840)	 t q[13]
Gate( 3841)	 t q[14]
Gate( 3842)	cx q[13], q[1]
Gate( 3843)	cx q[14], q[13]
Gate( 3844)	cx q[1], q[14]
Gate( 3845)	tdg q[13]
Gate( 3846)	cx q[1], q[13]
Gate( 3847)	tdg q[1]
Gate( 3848)	tdg q[13]
Gate( 3849)	 t q[14]
Gate( 3850)	cx q[14], q[13]
Gate( 3851)	cx q[1], q[14]
Gate( 3852)	cx q[13], q[1]
Gate( 3853)	 h q[14]
Gate( 3854)	 h q[9]
Gate( 3855)	 t q[8]
Gate( 3856)	 t q[7]
Gate( 3857)	 t q[9]
Gate( 3858)	cx q[7], q[8]
Gate( 3859)	cx q[9], q[7]
Gate( 3860)	cx q[8], q[9]
Gate( 3861)	tdg q[7]
Gate( 3862)	cx q[8], q[7]
Gate( 3863)	tdg q[8]
Gate( 3864)	tdg q[7]
Gate( 3865)	 t q[9]
Gate( 3866)	cx q[9], q[7]
Gate( 3867)	cx q[8], q[9]
Gate( 3868)	cx q[7], q[8]
Gate( 3869)	 h q[9]
Gate( 3870)	 h q[7]
Gate( 3871)	 t q[10]
Gate( 3872)	 t q[6]
Gate( 3873)	 t q[7]
Gate( 3874)	cx q[6], q[10]
Gate( 3875)	cx q[7], q[6]
Gate( 3876)	cx q[10], q[7]
Gate( 3877)	tdg q[6]
Gate( 3878)	cx q[10], q[6]
Gate( 3879)	tdg q[10]
Gate( 3880)	tdg q[6]
Gate( 3881)	 t q[7]
Gate( 3882)	cx q[7], q[6]
Gate( 3883)	cx q[10], q[7]
Gate( 3884)	cx q[6], q[10]
Gate( 3885)	 h q[7]
Gate( 3886)	 h q[6]
Gate( 3887)	 t q[11]
Gate( 3888)	 t q[5]
Gate( 3889)	 t q[6]
Gate( 3890)	cx q[5], q[11]
Gate( 3891)	cx q[6], q[5]
Gate( 3892)	cx q[11], q[6]
Gate( 3893)	tdg q[5]
Gate( 3894)	cx q[11], q[5]
Gate( 3895)	tdg q[11]
Gate( 3896)	tdg q[5]
Gate( 3897)	 t q[6]
Gate( 3898)	cx q[6], q[5]
Gate( 3899)	cx q[11], q[6]
Gate( 3900)	cx q[5], q[11]
Gate( 3901)	 h q[6]
Gate( 3902)	 h q[5]
Gate( 3903)	 t q[12]
Gate( 3904)	 t q[4]
Gate( 3905)	 t q[5]
Gate( 3906)	cx q[4], q[12]
Gate( 3907)	cx q[5], q[4]
Gate( 3908)	cx q[12], q[5]
Gate( 3909)	tdg q[4]
Gate( 3910)	cx q[12], q[4]
Gate( 3911)	tdg q[12]
Gate( 3912)	tdg q[4]
Gate( 3913)	 t q[5]
Gate( 3914)	cx q[5], q[4]
Gate( 3915)	cx q[12], q[5]
Gate( 3916)	cx q[4], q[12]
Gate( 3917)	 h q[5]
Gate( 3918)	 h q[4]
Gate( 3919)	 t q[14]
Gate( 3920)	 t q[13]
Gate( 3921)	 t q[4]
Gate( 3922)	cx q[13], q[14]
Gate( 3923)	cx q[4], q[13]
Gate( 3924)	cx q[14], q[4]
Gate( 3925)	tdg q[13]
Gate( 3926)	cx q[14], q[13]
Gate( 3927)	tdg q[14]
Gate( 3928)	tdg q[13]
Gate( 3929)	 t q[4]
Gate( 3930)	cx q[4], q[13]
Gate( 3931)	cx q[14], q[4]
Gate( 3932)	cx q[13], q[14]
Gate( 3933)	 h q[4]
Gate( 3934)	 h q[5]
Gate( 3935)	 t q[12]
Gate( 3936)	 t q[4]
Gate( 3937)	 t q[5]
Gate( 3938)	cx q[4], q[12]
Gate( 3939)	cx q[5], q[4]
Gate( 3940)	cx q[12], q[5]
Gate( 3941)	tdg q[4]
Gate( 3942)	cx q[12], q[4]
Gate( 3943)	tdg q[12]
Gate( 3944)	tdg q[4]
Gate( 3945)	 t q[5]
Gate( 3946)	cx q[5], q[4]
Gate( 3947)	cx q[12], q[5]
Gate( 3948)	cx q[4], q[12]
Gate( 3949)	 h q[5]
Gate( 3950)	 h q[6]
Gate( 3951)	 t q[11]
Gate( 3952)	 t q[5]
Gate( 3953)	 t q[6]
Gate( 3954)	cx q[5], q[11]
Gate( 3955)	cx q[6], q[5]
Gate( 3956)	cx q[11], q[6]
Gate( 3957)	tdg q[5]
Gate( 3958)	cx q[11], q[5]
Gate( 3959)	tdg q[11]
Gate( 3960)	tdg q[5]
Gate( 3961)	 t q[6]
Gate( 3962)	cx q[6], q[5]
Gate( 3963)	cx q[11], q[6]
Gate( 3964)	cx q[5], q[11]
Gate( 3965)	 h q[6]
Gate( 3966)	 h q[7]
Gate( 3967)	 t q[10]
Gate( 3968)	 t q[6]
Gate( 3969)	 t q[7]
Gate( 3970)	cx q[6], q[10]
Gate( 3971)	cx q[7], q[6]
Gate( 3972)	cx q[10], q[7]
Gate( 3973)	tdg q[6]
Gate( 3974)	cx q[10], q[6]
Gate( 3975)	tdg q[10]
Gate( 3976)	tdg q[6]
Gate( 3977)	 t q[7]
Gate( 3978)	cx q[7], q[6]
Gate( 3979)	cx q[10], q[7]
Gate( 3980)	cx q[6], q[10]
Gate( 3981)	 h q[7]
Gate( 3982)	 h q[9]
Gate( 3983)	 t q[8]
Gate( 3984)	 t q[7]
Gate( 3985)	 t q[9]
Gate( 3986)	cx q[7], q[8]
Gate( 3987)	cx q[9], q[7]
Gate( 3988)	cx q[8], q[9]
Gate( 3989)	tdg q[7]
Gate( 3990)	cx q[8], q[7]
Gate( 3991)	tdg q[8]
Gate( 3992)	tdg q[7]
Gate( 3993)	 t q[9]
Gate( 3994)	cx q[9], q[7]
Gate( 3995)	cx q[8], q[9]
Gate( 3996)	cx q[7], q[8]
Gate( 3997)	 h q[9]
Gate( 3998)	 h q[7]
Gate( 3999)	 t q[10]
Gate( 4000)	 t q[6]
Gate( 4001)	 t q[7]
Gate( 4002)	cx q[6], q[10]
Gate( 4003)	cx q[7], q[6]
Gate( 4004)	cx q[10], q[7]
Gate( 4005)	tdg q[6]
Gate( 4006)	cx q[10], q[6]
Gate( 4007)	tdg q[10]
Gate( 4008)	tdg q[6]
Gate( 4009)	 t q[7]
Gate( 4010)	cx q[7], q[6]
Gate( 4011)	cx q[10], q[7]
Gate( 4012)	cx q[6], q[10]
Gate( 4013)	 h q[7]
Gate( 4014)	 h q[6]
Gate( 4015)	 t q[11]
Gate( 4016)	 t q[5]
Gate( 4017)	 t q[6]
Gate( 4018)	cx q[5], q[11]
Gate( 4019)	cx q[6], q[5]
Gate( 4020)	cx q[11], q[6]
Gate( 4021)	tdg q[5]
Gate( 4022)	cx q[11], q[5]
Gate( 4023)	tdg q[11]
Gate( 4024)	tdg q[5]
Gate( 4025)	 t q[6]
Gate( 4026)	cx q[6], q[5]
Gate( 4027)	cx q[11], q[6]
Gate( 4028)	cx q[5], q[11]
Gate( 4029)	 h q[6]
Gate( 4030)	 h q[5]
Gate( 4031)	 t q[12]
Gate( 4032)	 t q[4]
Gate( 4033)	 t q[5]
Gate( 4034)	cx q[4], q[12]
Gate( 4035)	cx q[5], q[4]
Gate( 4036)	cx q[12], q[5]
Gate( 4037)	tdg q[4]
Gate( 4038)	cx q[12], q[4]
Gate( 4039)	tdg q[12]
Gate( 4040)	tdg q[4]
Gate( 4041)	 t q[5]
Gate( 4042)	cx q[5], q[4]
Gate( 4043)	cx q[12], q[5]
Gate( 4044)	cx q[4], q[12]
Gate( 4045)	 h q[5]
Gate( 4046)	 h q[4]
Gate( 4047)	 t q[14]
Gate( 4048)	 t q[13]
Gate( 4049)	 t q[4]
Gate( 4050)	cx q[13], q[14]
Gate( 4051)	cx q[4], q[13]
Gate( 4052)	cx q[14], q[4]
Gate( 4053)	tdg q[13]
Gate( 4054)	cx q[14], q[13]
Gate( 4055)	tdg q[14]
Gate( 4056)	tdg q[13]
Gate( 4057)	 t q[4]
Gate( 4058)	cx q[4], q[13]
Gate( 4059)	cx q[14], q[4]
Gate( 4060)	cx q[13], q[14]
Gate( 4061)	 h q[4]
Gate( 4062)	 h q[5]
Gate( 4063)	 t q[12]
Gate( 4064)	 t q[4]
Gate( 4065)	 t q[5]
Gate( 4066)	cx q[4], q[12]
Gate( 4067)	cx q[5], q[4]
Gate( 4068)	cx q[12], q[5]
Gate( 4069)	tdg q[4]
Gate( 4070)	cx q[12], q[4]
Gate( 4071)	tdg q[12]
Gate( 4072)	tdg q[4]
Gate( 4073)	 t q[5]
Gate( 4074)	cx q[5], q[4]
Gate( 4075)	cx q[12], q[5]
Gate( 4076)	cx q[4], q[12]
Gate( 4077)	 h q[5]
Gate( 4078)	 h q[6]
Gate( 4079)	 t q[11]
Gate( 4080)	 t q[5]
Gate( 4081)	 t q[6]
Gate( 4082)	cx q[5], q[11]
Gate( 4083)	cx q[6], q[5]
Gate( 4084)	cx q[11], q[6]
Gate( 4085)	tdg q[5]
Gate( 4086)	cx q[11], q[5]
Gate( 4087)	tdg q[11]
Gate( 4088)	tdg q[5]
Gate( 4089)	 t q[6]
Gate( 4090)	cx q[6], q[5]
Gate( 4091)	cx q[11], q[6]
Gate( 4092)	cx q[5], q[11]
Gate( 4093)	 h q[6]
Gate( 4094)	 h q[7]
Gate( 4095)	 t q[10]
Gate( 4096)	 t q[6]
Gate( 4097)	 t q[7]
Gate( 4098)	cx q[6], q[10]
Gate( 4099)	cx q[7], q[6]
Gate( 4100)	cx q[10], q[7]
Gate( 4101)	tdg q[6]
Gate( 4102)	cx q[10], q[6]
Gate( 4103)	tdg q[10]
Gate( 4104)	tdg q[6]
Gate( 4105)	 t q[7]
Gate( 4106)	cx q[7], q[6]
Gate( 4107)	cx q[10], q[7]
Gate( 4108)	cx q[6], q[10]
Gate( 4109)	 h q[7]
Gate( 4110)	 h q[0]
Gate( 4111)	 t q[9]
Gate( 4112)	 t q[14]
Gate( 4113)	 t q[0]
Gate( 4114)	cx q[14], q[9]
Gate( 4115)	cx q[0], q[14]
Gate( 4116)	cx q[9], q[0]
Gate( 4117)	tdg q[14]
Gate( 4118)	cx q[9], q[14]
Gate( 4119)	tdg q[9]
Gate( 4120)	tdg q[14]
Gate( 4121)	 t q[0]
Gate( 4122)	cx q[0], q[14]
Gate( 4123)	cx q[9], q[0]
Gate( 4124)	cx q[14], q[9]
Gate( 4125)	 h q[0]
Gate( 4126)	 h q[14]
Gate( 4127)	 t q[1]
Gate( 4128)	 t q[13]
Gate( 4129)	 t q[14]
Gate( 4130)	cx q[13], q[1]
Gate( 4131)	cx q[14], q[13]
Gate( 4132)	cx q[1], q[14]
Gate( 4133)	tdg q[13]
Gate( 4134)	cx q[1], q[13]
Gate( 4135)	tdg q[1]
Gate( 4136)	tdg q[13]
Gate( 4137)	 t q[14]
Gate( 4138)	cx q[14], q[13]
Gate( 4139)	cx q[1], q[14]
Gate( 4140)	cx q[13], q[1]
Gate( 4141)	 h q[14]
Gate( 4142)	 h q[13]
Gate( 4143)	 t q[2]
Gate( 4144)	 t q[12]
Gate( 4145)	 t q[13]
Gate( 4146)	cx q[12], q[2]
Gate( 4147)	cx q[13], q[12]
Gate( 4148)	cx q[2], q[13]
Gate( 4149)	tdg q[12]
Gate( 4150)	cx q[2], q[12]
Gate( 4151)	tdg q[2]
Gate( 4152)	tdg q[12]
Gate( 4153)	 t q[13]
Gate( 4154)	cx q[13], q[12]
Gate( 4155)	cx q[2], q[13]
Gate( 4156)	cx q[12], q[2]
Gate( 4157)	 h q[13]
Gate( 4158)	 h q[12]
Gate( 4159)	 t q[3]
Gate( 4160)	 t q[11]
Gate( 4161)	 t q[12]
Gate( 4162)	cx q[11], q[3]
Gate( 4163)	cx q[12], q[11]
Gate( 4164)	cx q[3], q[12]
Gate( 4165)	tdg q[11]
Gate( 4166)	cx q[3], q[11]
Gate( 4167)	tdg q[3]
Gate( 4168)	tdg q[11]
Gate( 4169)	 t q[12]
Gate( 4170)	cx q[12], q[11]
Gate( 4171)	cx q[3], q[12]
Gate( 4172)	cx q[11], q[3]
Gate( 4173)	 h q[12]
Gate( 4174)	 h q[11]
Gate( 4175)	 t q[4]
Gate( 4176)	 t q[10]
Gate( 4177)	 t q[11]
Gate( 4178)	cx q[10], q[4]
Gate( 4179)	cx q[11], q[10]
Gate( 4180)	cx q[4], q[11]
Gate( 4181)	tdg q[10]
Gate( 4182)	cx q[4], q[10]
Gate( 4183)	tdg q[4]
Gate( 4184)	tdg q[10]
Gate( 4185)	 t q[11]
Gate( 4186)	cx q[11], q[10]
Gate( 4187)	cx q[4], q[11]
Gate( 4188)	cx q[10], q[4]
Gate( 4189)	 h q[11]
Gate( 4190)	 h q[10]
Gate( 4191)	 t q[5]
Gate( 4192)	 t q[8]
Gate( 4193)	 t q[10]
Gate( 4194)	cx q[8], q[5]
Gate( 4195)	cx q[10], q[8]
Gate( 4196)	cx q[5], q[10]
Gate( 4197)	tdg q[8]
Gate( 4198)	cx q[5], q[8]
Gate( 4199)	tdg q[5]
Gate( 4200)	tdg q[8]
Gate( 4201)	 t q[10]
Gate( 4202)	cx q[10], q[8]
Gate( 4203)	cx q[5], q[10]
Gate( 4204)	cx q[8], q[5]
Gate( 4205)	 h q[10]
Gate( 4206)	 h q[8]
Gate( 4207)	 t q[7]
Gate( 4208)	 t q[6]
Gate( 4209)	 t q[8]
Gate( 4210)	cx q[6], q[7]
Gate( 4211)	cx q[8], q[6]
Gate( 4212)	cx q[7], q[8]
Gate( 4213)	tdg q[6]
Gate( 4214)	cx q[7], q[6]
Gate( 4215)	tdg q[7]
Gate( 4216)	tdg q[6]
Gate( 4217)	 t q[8]
Gate( 4218)	cx q[8], q[6]
Gate( 4219)	cx q[7], q[8]
Gate( 4220)	cx q[6], q[7]
Gate( 4221)	 h q[8]
Gate( 4222)	 h q[10]
Gate( 4223)	 t q[5]
Gate( 4224)	 t q[8]
Gate( 4225)	 t q[10]
Gate( 4226)	cx q[8], q[5]
Gate( 4227)	cx q[10], q[8]
Gate( 4228)	cx q[5], q[10]
Gate( 4229)	tdg q[8]
Gate( 4230)	cx q[5], q[8]
Gate( 4231)	tdg q[5]
Gate( 4232)	tdg q[8]
Gate( 4233)	 t q[10]
Gate( 4234)	cx q[10], q[8]
Gate( 4235)	cx q[5], q[10]
Gate( 4236)	cx q[8], q[5]
Gate( 4237)	 h q[10]
Gate( 4238)	 h q[11]
Gate( 4239)	 t q[4]
Gate( 4240)	 t q[10]
Gate( 4241)	 t q[11]
Gate( 4242)	cx q[10], q[4]
Gate( 4243)	cx q[11], q[10]
Gate( 4244)	cx q[4], q[11]
Gate( 4245)	tdg q[10]
Gate( 4246)	cx q[4], q[10]
Gate( 4247)	tdg q[4]
Gate( 4248)	tdg q[10]
Gate( 4249)	 t q[11]
Gate( 4250)	cx q[11], q[10]
Gate( 4251)	cx q[4], q[11]
Gate( 4252)	cx q[10], q[4]
Gate( 4253)	 h q[11]
Gate( 4254)	 h q[12]
Gate( 4255)	 t q[3]
Gate( 4256)	 t q[11]
Gate( 4257)	 t q[12]
Gate( 4258)	cx q[11], q[3]
Gate( 4259)	cx q[12], q[11]
Gate( 4260)	cx q[3], q[12]
Gate( 4261)	tdg q[11]
Gate( 4262)	cx q[3], q[11]
Gate( 4263)	tdg q[3]
Gate( 4264)	tdg q[11]
Gate( 4265)	 t q[12]
Gate( 4266)	cx q[12], q[11]
Gate( 4267)	cx q[3], q[12]
Gate( 4268)	cx q[11], q[3]
Gate( 4269)	 h q[12]
Gate( 4270)	 h q[13]
Gate( 4271)	 t q[2]
Gate( 4272)	 t q[12]
Gate( 4273)	 t q[13]
Gate( 4274)	cx q[12], q[2]
Gate( 4275)	cx q[13], q[12]
Gate( 4276)	cx q[2], q[13]
Gate( 4277)	tdg q[12]
Gate( 4278)	cx q[2], q[12]
Gate( 4279)	tdg q[2]
Gate( 4280)	tdg q[12]
Gate( 4281)	 t q[13]
Gate( 4282)	cx q[13], q[12]
Gate( 4283)	cx q[2], q[13]
Gate( 4284)	cx q[12], q[2]
Gate( 4285)	 h q[13]
Gate( 4286)	 h q[14]
Gate( 4287)	 t q[1]
Gate( 4288)	 t q[13]
Gate( 4289)	 t q[14]
Gate( 4290)	cx q[13], q[1]
Gate( 4291)	cx q[14], q[13]
Gate( 4292)	cx q[1], q[14]
Gate( 4293)	tdg q[13]
Gate( 4294)	cx q[1], q[13]
Gate( 4295)	tdg q[1]
Gate( 4296)	tdg q[13]
Gate( 4297)	 t q[14]
Gate( 4298)	cx q[14], q[13]
Gate( 4299)	cx q[1], q[14]
Gate( 4300)	cx q[13], q[1]
Gate( 4301)	 h q[14]
Gate( 4302)	 h q[0]
Gate( 4303)	 t q[9]
Gate( 4304)	 t q[14]
Gate( 4305)	 t q[0]
Gate( 4306)	cx q[14], q[9]
Gate( 4307)	cx q[0], q[14]
Gate( 4308)	cx q[9], q[0]
Gate( 4309)	tdg q[14]
Gate( 4310)	cx q[9], q[14]
Gate( 4311)	tdg q[9]
Gate( 4312)	tdg q[14]
Gate( 4313)	 t q[0]
Gate( 4314)	cx q[0], q[14]
Gate( 4315)	cx q[9], q[0]
Gate( 4316)	cx q[14], q[9]
Gate( 4317)	 h q[0]
Gate( 4318)	 h q[14]
Gate( 4319)	 t q[1]
Gate( 4320)	 t q[13]
Gate( 4321)	 t q[14]
Gate( 4322)	cx q[13], q[1]
Gate( 4323)	cx q[14], q[13]
Gate( 4324)	cx q[1], q[14]
Gate( 4325)	tdg q[13]
Gate( 4326)	cx q[1], q[13]
Gate( 4327)	tdg q[1]
Gate( 4328)	tdg q[13]
Gate( 4329)	 t q[14]
Gate( 4330)	cx q[14], q[13]
Gate( 4331)	cx q[1], q[14]
Gate( 4332)	cx q[13], q[1]
Gate( 4333)	 h q[14]
Gate( 4334)	 h q[13]
Gate( 4335)	 t q[2]
Gate( 4336)	 t q[12]
Gate( 4337)	 t q[13]
Gate( 4338)	cx q[12], q[2]
Gate( 4339)	cx q[13], q[12]
Gate( 4340)	cx q[2], q[13]
Gate( 4341)	tdg q[12]
Gate( 4342)	cx q[2], q[12]
Gate( 4343)	tdg q[2]
Gate( 4344)	tdg q[12]
Gate( 4345)	 t q[13]
Gate( 4346)	cx q[13], q[12]
Gate( 4347)	cx q[2], q[13]
Gate( 4348)	cx q[12], q[2]
Gate( 4349)	 h q[13]
Gate( 4350)	 h q[12]
Gate( 4351)	 t q[3]
Gate( 4352)	 t q[11]
Gate( 4353)	 t q[12]
Gate( 4354)	cx q[11], q[3]
Gate( 4355)	cx q[12], q[11]
Gate( 4356)	cx q[3], q[12]
Gate( 4357)	tdg q[11]
Gate( 4358)	cx q[3], q[11]
Gate( 4359)	tdg q[3]
Gate( 4360)	tdg q[11]
Gate( 4361)	 t q[12]
Gate( 4362)	cx q[12], q[11]
Gate( 4363)	cx q[3], q[12]
Gate( 4364)	cx q[11], q[3]
Gate( 4365)	 h q[12]
Gate( 4366)	 h q[11]
Gate( 4367)	 t q[4]
Gate( 4368)	 t q[10]
Gate( 4369)	 t q[11]
Gate( 4370)	cx q[10], q[4]
Gate( 4371)	cx q[11], q[10]
Gate( 4372)	cx q[4], q[11]
Gate( 4373)	tdg q[10]
Gate( 4374)	cx q[4], q[10]
Gate( 4375)	tdg q[4]
Gate( 4376)	tdg q[10]
Gate( 4377)	 t q[11]
Gate( 4378)	cx q[11], q[10]
Gate( 4379)	cx q[4], q[11]
Gate( 4380)	cx q[10], q[4]
Gate( 4381)	 h q[11]
Gate( 4382)	 h q[10]
Gate( 4383)	 t q[5]
Gate( 4384)	 t q[8]
Gate( 4385)	 t q[10]
Gate( 4386)	cx q[8], q[5]
Gate( 4387)	cx q[10], q[8]
Gate( 4388)	cx q[5], q[10]
Gate( 4389)	tdg q[8]
Gate( 4390)	cx q[5], q[8]
Gate( 4391)	tdg q[5]
Gate( 4392)	tdg q[8]
Gate( 4393)	 t q[10]
Gate( 4394)	cx q[10], q[8]
Gate( 4395)	cx q[5], q[10]
Gate( 4396)	cx q[8], q[5]
Gate( 4397)	 h q[10]
Gate( 4398)	 h q[8]
Gate( 4399)	 t q[7]
Gate( 4400)	 t q[6]
Gate( 4401)	 t q[8]
Gate( 4402)	cx q[6], q[7]
Gate( 4403)	cx q[8], q[6]
Gate( 4404)	cx q[7], q[8]
Gate( 4405)	tdg q[6]
Gate( 4406)	cx q[7], q[6]
Gate( 4407)	tdg q[7]
Gate( 4408)	tdg q[6]
Gate( 4409)	 t q[8]
Gate( 4410)	cx q[8], q[6]
Gate( 4411)	cx q[7], q[8]
Gate( 4412)	cx q[6], q[7]
Gate( 4413)	 h q[8]
Gate( 4414)	 h q[10]
Gate( 4415)	 t q[5]
Gate( 4416)	 t q[8]
Gate( 4417)	 t q[10]
Gate( 4418)	cx q[8], q[5]
Gate( 4419)	cx q[10], q[8]
Gate( 4420)	cx q[5], q[10]
Gate( 4421)	tdg q[8]
Gate( 4422)	cx q[5], q[8]
Gate( 4423)	tdg q[5]
Gate( 4424)	tdg q[8]
Gate( 4425)	 t q[10]
Gate( 4426)	cx q[10], q[8]
Gate( 4427)	cx q[5], q[10]
Gate( 4428)	cx q[8], q[5]
Gate( 4429)	 h q[10]
Gate( 4430)	 h q[11]
Gate( 4431)	 t q[4]
Gate( 4432)	 t q[10]
Gate( 4433)	 t q[11]
Gate( 4434)	cx q[10], q[4]
Gate( 4435)	cx q[11], q[10]
Gate( 4436)	cx q[4], q[11]
Gate( 4437)	tdg q[10]
Gate( 4438)	cx q[4], q[10]
Gate( 4439)	tdg q[4]
Gate( 4440)	tdg q[10]
Gate( 4441)	 t q[11]
Gate( 4442)	cx q[11], q[10]
Gate( 4443)	cx q[4], q[11]
Gate( 4444)	cx q[10], q[4]
Gate( 4445)	 h q[11]
Gate( 4446)	 h q[12]
Gate( 4447)	 t q[3]
Gate( 4448)	 t q[11]
Gate( 4449)	 t q[12]
Gate( 4450)	cx q[11], q[3]
Gate( 4451)	cx q[12], q[11]
Gate( 4452)	cx q[3], q[12]
Gate( 4453)	tdg q[11]
Gate( 4454)	cx q[3], q[11]
Gate( 4455)	tdg q[3]
Gate( 4456)	tdg q[11]
Gate( 4457)	 t q[12]
Gate( 4458)	cx q[12], q[11]
Gate( 4459)	cx q[3], q[12]
Gate( 4460)	cx q[11], q[3]
Gate( 4461)	 h q[12]
Gate( 4462)	 h q[13]
Gate( 4463)	 t q[2]
Gate( 4464)	 t q[12]
Gate( 4465)	 t q[13]
Gate( 4466)	cx q[12], q[2]
Gate( 4467)	cx q[13], q[12]
Gate( 4468)	cx q[2], q[13]
Gate( 4469)	tdg q[12]
Gate( 4470)	cx q[2], q[12]
Gate( 4471)	tdg q[2]
Gate( 4472)	tdg q[12]
Gate( 4473)	 t q[13]
Gate( 4474)	cx q[13], q[12]
Gate( 4475)	cx q[2], q[13]
Gate( 4476)	cx q[12], q[2]
Gate( 4477)	 h q[13]
Gate( 4478)	 h q[14]
Gate( 4479)	 t q[1]
Gate( 4480)	 t q[13]
Gate( 4481)	 t q[14]
Gate( 4482)	cx q[13], q[1]
Gate( 4483)	cx q[14], q[13]
Gate( 4484)	cx q[1], q[14]
Gate( 4485)	tdg q[13]
Gate( 4486)	cx q[1], q[13]
