
================================================================
         Multi-QPU Mapping by Ajou University QCSS Lab          
================================================================
Gate(    0)	 x q[5]
Gate( 3556)	cx q[3], q[8]
Gate( 3557)	tdg q[3]
Gate( 3558)	tdg q[8]
Gate( 3559)	 t q[9]
Gate( 3560)	cx q[9], q[8]
Gate( 3561)	cx q[3], q[9]
Gate( 3562)	cx q[8], q[3]
Gate( 3563)	 h q[9]
Gate( 3564)	 h q[8]
Gate( 3565)	 t q[5]
Gate( 3566)	 t q[4]
Gate( 3567)	 t q[8]
Gate( 3568)	cx q[4], q[5]
Gate( 3569)	cx q[8], q[4]
Gate( 3570)	cx q[5], q[8]
Gate( 3571)	tdg q[4]
Gate( 3572)	cx q[5], q[4]
Gate( 3573)	tdg q[5]
Gate( 3574)	tdg q[4]
Gate( 3575)	 t q[8]
Gate( 3576)	cx q[8], q[4]
Gate( 3577)	cx q[5], q[8]
Gate( 3578)	cx q[4], q[5]
Gate( 3579)	 h q[8]
Gate( 3580)	 h q[9]
Gate( 3581)	 t q[3]
Gate( 3582)	 t q[8]
Gate( 3583)	 t q[9]
Gate( 3584)	cx q[8], q[3]
Gate( 3585)	cx q[9], q[8]
Gate( 3586)	cx q[3], q[9]
Gate( 3587)	tdg q[8]
Gate( 3588)	cx q[3], q[8]
Gate( 3589)	tdg q[3]
Gate( 3590)	tdg q[8]
Gate( 3591)	 t q[9]
Gate( 3592)	cx q[9], q[8]
Gate( 3593)	cx q[3], q[9]
Gate( 3594)	cx q[8], q[3]
Gate( 3595)	 h q[9]
Gate( 3596)	 h q[2]
Gate( 3597)	 t q[0]
Gate( 3598)	 t q[9]
Gate( 3599)	 t q[2]
Gate( 3600)	cx q[9], q[0]
Gate( 3601)	cx q[2], q[9]
Gate( 3602)	cx q[0], q[2]
Gate( 3603)	tdg q[9]
Gate( 3604)	cx q[0], q[9]
Gate( 3605)	tdg q[0]
Gate( 3606)	tdg q[9]
Gate( 3607)	 t q[2]
Gate( 3608)	cx q[2], q[9]
Gate( 3609)	cx q[0], q[2]
Gate( 3610)	cx q[9], q[0]
Gate( 3611)	 h q[2]
Gate( 3612)	 h q[9]
Gate( 3613)	 t q[3]
Gate( 3614)	 t q[8]
Gate( 3615)	 t q[9]
Gate( 3616)	cx q[8], q[3]
Gate( 3617)	cx q[9], q[8]
Gate( 3618)	cx q[3], q[9]
Gate( 3619)	tdg q[8]
Gate( 3620)	cx q[3], q[8]
Gate( 3621)	tdg q[3]
Gate( 3622)	tdg q[8]
Gate( 3623)	 t q[9]
Gate( 3624)	cx q[9], q[8]
Gate( 3625)	cx q[3], q[9]
Gate( 3626)	cx q[8], q[3]
Gate( 3627)	 h q[9]
Gate( 3628)	 h q[8]
Gate( 3629)	 t q[5]
Gate( 3630)	 t q[4]
Gate( 3631)	 t q[8]
Gate( 3632)	cx q[4], q[5]
Gate( 3633)	cx q[8], q[4]
Gate( 3634)	cx q[5], q[8]
Gate( 3635)	tdg q[4]
Gate( 3636)	cx q[5], q[4]
Gate( 3637)	tdg q[5]
Gate( 3638)	tdg q[4]
Gate( 3639)	 t q[8]
Gate( 3640)	cx q[8], q[4]
Gate( 3641)	cx q[5], q[8]
Gate( 3642)	cx q[4], q[5]
Gate( 3643)	 h q[8]
Gate( 3644)	 h q[9]
Gate( 3645)	 t q[3]
Gate( 3646)	 t q[8]
Gate( 3647)	 t q[9]
Gate( 3648)	cx q[8], q[3]
Gate( 3649)	cx q[9], q[8]
Gate( 3650)	cx q[3], q[9]
Gate( 3651)	tdg q[8]
Gate( 3652)	cx q[3], q[8]
Gate( 3653)	tdg q[3]
Gate( 3654)	tdg q[8]
Gate( 3655)	 t q[9]
Gate( 3656)	cx q[9], q[8]
Gate( 3657)	cx q[3], q[9]
Gate( 3658)	cx q[8], q[3]
Gate( 3659)	 h q[9]
Gate( 3660)	 h q[0]
Gate( 3661)	 t q[6]
Gate( 3662)	 t q[7]
Gate( 3663)	 t q[0]
Gate( 3664)	cx q[7], q[6]
Gate( 3665)	cx q[0], q[7]
Gate( 3666)	cx q[6], q[0]
Gate( 3667)	tdg q[7]
Gate( 3668)	cx q[6], q[7]
Gate( 3669)	tdg q[6]
Gate( 3670)	tdg q[7]
Gate( 3671)	 t q[0]
Gate( 3672)	cx q[0], q[7]
Gate( 3673)	cx q[6], q[0]
Gate( 3674)	cx q[7], q[6]
Gate( 3675)	 h q[0]
Gate( 3676)	 h q[7]
Gate( 3677)	 t q[9]
Gate( 3678)	 t q[8]
Gate( 3679)	 t q[7]
Gate( 3680)	cx q[8], q[9]
Gate( 3681)	cx q[7], q[8]
Gate( 3682)	cx q[9], q[7]
Gate( 3683)	tdg q[8]
Gate( 3684)	cx q[9], q[8]
Gate( 3685)	tdg q[9]
Gate( 3686)	tdg q[8]
Gate( 3687)	 t q[7]
Gate( 3688)	cx q[7], q[8]
Gate( 3689)	cx q[9], q[7]
Gate( 3690)	cx q[8], q[9]
Gate( 3691)	 h q[7]
Gate( 3692)	 h q[0]
Gate( 3693)	 t q[6]
Gate( 3694)	 t q[7]
Gate( 3695)	 t q[0]
Gate( 3696)	cx q[7], q[6]
Gate( 3697)	cx q[0], q[7]
Gate( 3698)	cx q[6], q[0]
Gate( 3699)	tdg q[7]
Gate( 3700)	cx q[6], q[7]
Gate( 3701)	tdg q[6]
Gate( 3702)	tdg q[7]
Gate( 3703)	 t q[0]
Gate( 3704)	cx q[0], q[7]
Gate( 3705)	cx q[6], q[0]
Gate( 3706)	cx q[7], q[6]
Gate( 3707)	 h q[0]
Gate( 3708)	 h q[7]
Gate( 3709)	 t q[9]
Gate( 3710)	 t q[8]
Gate( 3711)	 t q[7]
Gate( 3712)	cx q[8], q[9]
Gate( 3713)	cx q[7], q[8]
Gate( 3714)	cx q[9], q[7]
Gate( 3715)	tdg q[8]
Gate( 3716)	cx q[9], q[8]
Gate( 3717)	tdg q[9]
Gate( 3718)	tdg q[8]
Gate( 3719)	 t q[7]
Gate( 3720)	cx q[7], q[8]
Gate( 3721)	cx q[9], q[7]
Gate( 3722)	cx q[8], q[9]
Gate( 3723)	 h q[7]
Gate( 3724)	 h q[2]
Gate( 3725)	 t q[0]
Gate( 3726)	 t q[9]
Gate( 3727)	 t q[2]
Gate( 3728)	cx q[9], q[0]
Gate( 3729)	cx q[2], q[9]
Gate( 3730)	cx q[0], q[2]
Gate( 3731)	tdg q[9]
Gate( 3732)	cx q[0], q[9]
Gate( 3733)	tdg q[0]
Gate( 3734)	tdg q[9]
Gate( 3735)	 t q[2]
Gate( 3736)	cx q[2], q[9]
Gate( 3737)	cx q[0], q[2]
Gate( 3738)	cx q[9], q[0]
Gate( 3739)	 h q[2]
Gate( 3740)	 h q[9]
Gate( 3741)	 t q[3]
Gate( 3742)	 t q[8]
Gate( 3743)	 t q[9]
Gate( 3744)	cx q[8], q[3]
Gate( 3745)	cx q[9], q[8]
Gate( 3746)	cx q[3], q[9]
Gate( 3747)	tdg q[8]
Gate( 3748)	cx q[3], q[8]
Gate( 3749)	tdg q[3]
Gate( 3750)	tdg q[8]
Gate( 3751)	 t q[9]
Gate( 3752)	cx q[9], q[8]
Gate( 3753)	cx q[3], q[9]
Gate( 3754)	cx q[8], q[3]
Gate( 3755)	 h q[9]
Gate( 3756)	 h q[8]
Gate( 3757)	 t q[5]
Gate( 3758)	 t q[4]
Gate( 3759)	 t q[8]
Gate( 3760)	cx q[4], q[5]
Gate( 3761)	cx q[8], q[4]
Gate( 3762)	cx q[5], q[8]
Gate( 3763)	tdg q[4]
Gate( 3764)	cx q[5], q[4]
Gate( 3765)	tdg q[5]
Gate( 3766)	tdg q[4]
Gate( 3767)	 t q[8]
Gate( 3768)	cx q[8], q[4]
Gate( 3769)	cx q[5], q[8]
Gate( 3770)	cx q[4], q[5]
Gate( 3771)	 h q[8]
Gate( 3772)	 h q[9]
Gate( 3773)	 t q[3]
Gate( 3774)	 t q[8]
Gate( 3775)	 t q[9]
Gate( 3776)	cx q[8], q[3]
Gate( 3777)	cx q[9], q[8]
Gate( 3778)	cx q[3], q[9]
Gate( 3779)	tdg q[8]
Gate( 3780)	cx q[3], q[8]
Gate( 3781)	tdg q[3]
Gate( 3782)	tdg q[8]
Gate( 3783)	 t q[9]
Gate( 3784)	cx q[9], q[8]
Gate( 3785)	cx q[3], q[9]
Gate( 3786)	cx q[8], q[3]
Gate( 3787)	 h q[9]
Gate( 3788)	 h q[2]
Gate( 3789)	 t q[0]
Gate( 3790)	 t q[9]
Gate( 3791)	 t q[2]
Gate( 3792)	cx q[9], q[0]
Gate( 3793)	cx q[2], q[9]
Gate( 3794)	cx q[0], q[2]
Gate( 3795)	tdg q[9]
Gate( 3796)	cx q[0], q[9]
Gate( 3797)	tdg q[0]
Gate( 3798)	tdg q[9]
Gate( 3799)	 t q[2]
Gate( 3800)	cx q[2], q[9]
Gate( 3801)	cx q[0], q[2]
Gate( 3802)	cx q[9], q[0]
Gate( 3803)	 h q[2]
Gate( 3804)	 h q[9]
Gate( 3805)	 t q[3]
Gate( 3806)	 t q[8]
Gate( 3807)	 t q[9]
Gate( 3808)	cx q[8], q[3]
Gate( 3809)	cx q[9], q[8]
Gate( 3810)	cx q[3], q[9]
Gate( 3811)	tdg q[8]
Gate( 3812)	cx q[3], q[8]
Gate( 3813)	tdg q[3]
Gate( 3814)	tdg q[8]
Gate( 3815)	 t q[9]
Gate( 3816)	cx q[9], q[8]
Gate( 3817)	cx q[3], q[9]
Gate( 3818)	cx q[8], q[3]
Gate( 3819)	 h q[9]
Gate( 3820)	 h q[8]
Gate( 3821)	 t q[5]
Gate( 3822)	 t q[4]
Gate( 3823)	 t q[8]
Gate( 3824)	cx q[4], q[5]
Gate( 3825)	cx q[8], q[4]
Gate( 3826)	cx q[5], q[8]
Gate( 3827)	tdg q[4]
Gate( 3828)	cx q[5], q[4]
Gate( 3829)	tdg q[5]
Gate( 3830)	tdg q[4]
Gate( 3831)	 t q[8]
Gate( 3832)	cx q[8], q[4]
Gate( 3833)	cx q[5], q[8]
Gate( 3834)	cx q[4], q[5]
Gate( 3835)	 h q[8]
Gate( 3836)	 h q[9]
Gate( 3837)	 t q[3]
Gate( 3838)	 t q[8]
Gate( 3839)	 t q[9]
Gate( 3840)	cx q[8], q[3]
Gate( 3841)	cx q[9], q[8]
Gate( 3842)	cx q[3], q[9]
Gate( 3843)	tdg q[8]
Gate( 3844)	cx q[3], q[8]
Gate( 3845)	tdg q[3]
Gate( 3846)	tdg q[8]
Gate( 3847)	 t q[9]
Gate( 3848)	cx q[9], q[8]
Gate( 3849)	cx q[3], q[9]
Gate( 3850)	cx q[8], q[3]
Gate( 3851)	 h q[9]
Gate( 3852)	 h q[0]
Gate( 3853)	 t q[7]
Gate( 3854)	 t q[6]
Gate( 3855)	 t q[0]
Gate( 3856)	cx q[6], q[7]
Gate( 3857)	cx q[0], q[6]
Gate( 3858)	cx q[7], q[0]
Gate( 3859)	tdg q[6]
Gate( 3860)	cx q[7], q[6]
Gate( 3861)	tdg q[7]
Gate( 3862)	tdg q[6]
Gate( 3863)	 t q[0]
Gate( 3864)	cx q[0], q[6]
Gate( 3865)	cx q[7], q[0]
Gate( 3866)	cx q[6], q[7]
Gate( 3867)	 h q[0]
Gate( 3868)	 h q[6]
Gate( 3869)	 t q[9]
Gate( 3870)	 t q[8]
Gate( 3871)	 t q[6]
Gate( 3872)	cx q[8], q[9]
Gate( 3873)	cx q[6], q[8]
Gate( 3874)	cx q[9], q[6]
Gate( 3875)	tdg q[8]
Gate( 3876)	cx q[9], q[8]
Gate( 3877)	tdg q[9]
Gate( 3878)	tdg q[8]
Gate( 3879)	 t q[6]
Gate( 3880)	cx q[6], q[8]
Gate( 3881)	cx q[9], q[6]
Gate( 3882)	cx q[8], q[9]
Gate( 3883)	 h q[6]
Gate( 3884)	 h q[0]
Gate( 3885)	 t q[7]
Gate( 3886)	 t q[6]
Gate( 3887)	 t q[0]
Gate( 3888)	cx q[6], q[7]
Gate( 3889)	cx q[0], q[6]
Gate( 3890)	cx q[7], q[0]
Gate( 3891)	tdg q[6]
Gate( 3892)	cx q[7], q[6]
Gate( 3893)	tdg q[7]
Gate( 3894)	tdg q[6]
Gate( 3895)	 t q[0]
Gate( 3896)	cx q[0], q[6]
Gate( 3897)	cx q[7], q[0]
Gate( 3898)	cx q[6], q[7]
Gate( 3899)	 h q[0]
Gate( 3900)	 h q[6]
Gate( 3901)	 t q[9]
Gate( 3902)	 t q[8]
Gate( 3903)	 t q[6]
Gate( 3904)	cx q[8], q[9]
Gate( 3905)	cx q[6], q[8]
Gate( 3906)	cx q[9], q[6]
Gate( 3907)	tdg q[8]
Gate( 3908)	cx q[9], q[8]
Gate( 3909)	tdg q[9]
Gate( 3910)	tdg q[8]
Gate( 3911)	 t q[6]
Gate( 3912)	cx q[6], q[8]
Gate( 3913)	cx q[9], q[6]
Gate( 3914)	cx q[8], q[9]
Gate( 3915)	 h q[6]
Gate( 3916)	 h q[1]
Gate( 3917)	 t q[0]
Gate( 3918)	 t q[9]
Gate( 3919)	 t q[1]
Gate( 3920)	cx q[9], q[0]
Gate( 3921)	cx q[1], q[9]
Gate( 3922)	cx q[0], q[1]
Gate( 3923)	tdg q[9]
Gate( 3924)	cx q[0], q[9]
Gate( 3925)	tdg q[0]
Gate( 3926)	tdg q[9]
Gate( 3927)	 t q[1]
Gate( 3928)	cx q[1], q[9]
Gate( 3929)	cx q[0], q[1]
Gate( 3930)	cx q[9], q[0]
Gate( 3931)	 h q[1]
Gate( 3932)	 h q[9]
Gate( 3933)	 t q[3]
Gate( 3934)	 t q[8]
Gate( 3935)	 t q[9]
Gate( 3936)	cx q[8], q[3]
Gate( 3937)	cx q[9], q[8]
Gate( 3938)	cx q[3], q[9]
Gate( 3939)	tdg q[8]
Gate( 3940)	cx q[3], q[8]
Gate( 3941)	tdg q[3]
Gate( 3942)	tdg q[8]
Gate( 3943)	 t q[9]
Gate( 3944)	cx q[9], q[8]
Gate( 3945)	cx q[3], q[9]
Gate( 3946)	cx q[8], q[3]
Gate( 3947)	 h q[9]
Gate( 3948)	 h q[8]
Gate( 3949)	 t q[6]
Gate( 3950)	 t q[4]
Gate( 3951)	 t q[8]
Gate( 3952)	cx q[4], q[6]
Gate( 3953)	cx q[8], q[4]
Gate( 3954)	cx q[6], q[8]
Gate( 3955)	tdg q[4]
Gate( 3956)	cx q[6], q[4]
Gate( 3957)	tdg q[6]
Gate( 3958)	tdg q[4]
Gate( 3959)	 t q[8]
Gate( 3960)	cx q[8], q[4]
Gate( 3961)	cx q[6], q[8]
Gate( 3962)	cx q[4], q[6]
Gate( 3963)	 h q[8]
Gate( 3964)	 h q[9]
Gate( 3965)	 t q[3]
Gate( 3966)	 t q[8]
Gate( 3967)	 t q[9]
Gate( 3968)	cx q[8], q[3]
Gate( 3969)	cx q[9], q[8]
Gate( 3970)	cx q[3], q[9]
Gate( 3971)	tdg q[8]
Gate( 3972)	cx q[3], q[8]
Gate( 3973)	tdg q[3]
Gate( 3974)	tdg q[8]
Gate( 3975)	 t q[9]
Gate( 3976)	cx q[9], q[8]
Gate( 3977)	cx q[3], q[9]
Gate( 3978)	cx q[8], q[3]
Gate( 3979)	 h q[9]
Gate( 3980)	 h q[1]
Gate( 3981)	 t q[0]
Gate( 3982)	 t q[9]
Gate( 3983)	 t q[1]
Gate( 3984)	cx q[9], q[0]
Gate( 3985)	cx q[1], q[9]
Gate( 3986)	cx q[0], q[1]
Gate( 3987)	tdg q[9]
Gate( 3988)	cx q[0], q[9]
Gate( 3989)	tdg q[0]
Gate( 3990)	tdg q[9]
Gate( 3991)	 t q[1]
Gate( 3992)	cx q[1], q[9]
Gate( 3993)	cx q[0], q[1]
Gate( 3994)	cx q[9], q[0]
Gate( 3995)	 h q[1]
Gate( 3996)	 h q[9]
Gate( 3997)	 t q[3]
Gate( 3998)	 t q[8]
Gate( 3999)	 t q[9]
Gate( 4000)	cx q[8], q[3]
Gate( 4001)	cx q[9], q[8]
Gate( 4002)	cx q[3], q[9]
Gate( 4003)	tdg q[8]
Gate( 4004)	cx q[3], q[8]
Gate( 4005)	tdg q[3]
Gate( 4006)	tdg q[8]
Gate( 4007)	 t q[9]
Gate( 4008)	cx q[9], q[8]
Gate( 4009)	cx q[3], q[9]
Gate( 4010)	cx q[8], q[3]
Gate( 4011)	 h q[9]
Gate( 4012)	 h q[8]
Gate( 4013)	 t q[6]
Gate( 4014)	 t q[4]
Gate( 4015)	 t q[8]
Gate( 4016)	cx q[4], q[6]
Gate( 4017)	cx q[8], q[4]
Gate( 4018)	cx q[6], q[8]
Gate( 4019)	tdg q[4]
Gate( 4020)	cx q[6], q[4]
Gate( 4021)	tdg q[6]
Gate( 4022)	tdg q[4]
Gate( 4023)	 t q[8]
Gate( 4024)	cx q[8], q[4]
Gate( 4025)	cx q[6], q[8]
Gate( 4026)	cx q[4], q[6]
Gate( 4027)	 h q[8]
Gate( 4028)	 h q[9]
Gate( 4029)	 t q[3]
Gate( 4030)	 t q[8]
Gate( 4031)	 t q[9]
Gate( 4032)	cx q[8], q[3]
Gate( 4033)	cx q[9], q[8]
Gate( 4034)	cx q[3], q[9]
Gate( 4035)	tdg q[8]
Gate( 4036)	cx q[3], q[8]
Gate( 4037)	tdg q[3]
Gate( 4038)	tdg q[8]
Gate( 4039)	 t q[9]
Gate( 4040)	cx q[9], q[8]
Gate( 4041)	cx q[3], q[9]
Gate( 4042)	cx q[8], q[3]
Gate( 4043)	 h q[9]
Gate( 4044)	 h q[0]
Gate( 4045)	 t q[7]
Gate( 4046)	 t q[6]
Gate( 4047)	 t q[0]
Gate( 4048)	cx q[6], q[7]
Gate( 4049)	cx q[0], q[6]
Gate( 4050)	cx q[7], q[0]
Gate( 4051)	tdg q[6]
Gate( 4052)	cx q[7], q[6]
Gate( 4053)	tdg q[7]
Gate( 4054)	tdg q[6]
Gate( 4055)	 t q[0]
Gate( 4056)	cx q[0], q[6]
Gate( 4057)	cx q[7], q[0]
Gate( 4058)	cx q[6], q[7]
Gate( 4059)	 h q[0]
Gate( 4060)	 h q[6]
Gate( 4061)	 t q[9]
Gate( 4062)	 t q[8]
Gate( 4063)	 t q[6]
Gate( 4064)	cx q[8], q[9]
Gate( 4065)	cx q[6], q[8]
Gate( 4066)	cx q[9], q[6]
Gate( 4067)	tdg q[8]
Gate( 4068)	cx q[9], q[8]
Gate( 4069)	tdg q[9]
Gate( 4070)	tdg q[8]
Gate( 4071)	 t q[6]
Gate( 4072)	cx q[6], q[8]
Gate( 4073)	cx q[9], q[6]
Gate( 4074)	cx q[8], q[9]
Gate( 4075)	 h q[6]
Gate( 4076)	 h q[0]
Gate( 4077)	 t q[7]
Gate( 4078)	 t q[6]
Gate( 4079)	 t q[0]
Gate( 4080)	cx q[6], q[7]
Gate( 4081)	cx q[0], q[6]
Gate( 4082)	cx q[7], q[0]
Gate( 4083)	tdg q[6]
Gate( 4084)	cx q[7], q[6]
Gate( 4085)	tdg q[7]
Gate( 4086)	tdg q[6]
Gate( 4087)	 t q[0]
Gate( 4088)	cx q[0], q[6]
Gate( 4089)	cx q[7], q[0]
Gate( 4090)	cx q[6], q[7]
Gate( 4091)	 h q[0]
Gate( 4092)	 h q[6]
Gate( 4093)	 t q[9]
Gate( 4094)	 t q[8]
Gate( 4095)	 t q[6]
Gate( 4096)	cx q[8], q[9]
Gate( 4097)	cx q[6], q[8]
Gate( 4098)	cx q[9], q[6]
Gate( 4099)	tdg q[8]
Gate( 4100)	cx q[9], q[8]
Gate( 4101)	tdg q[9]
Gate( 4102)	tdg q[8]
Gate( 4103)	 t q[6]
Gate( 4104)	cx q[6], q[8]
Gate( 4105)	cx q[9], q[6]
Gate( 4106)	cx q[8], q[9]
Gate( 4107)	 h q[6]
Gate( 4108)	 h q[1]
Gate( 4109)	 t q[0]
Gate( 4110)	 t q[9]
Gate( 4111)	 t q[1]
Gate( 4112)	cx q[9], q[0]
Gate( 4113)	cx q[1], q[9]
Gate( 4114)	cx q[0], q[1]
Gate( 4115)	tdg q[9]
Gate( 4116)	cx q[0], q[9]
Gate( 4117)	tdg q[0]
Gate( 4118)	tdg q[9]
Gate( 4119)	 t q[1]
Gate( 4120)	cx q[1], q[9]
Gate( 4121)	cx q[0], q[1]
Gate( 4122)	cx q[9], q[0]
Gate( 4123)	 h q[1]
Gate( 4124)	 h q[9]
Gate( 4125)	 t q[3]
Gate( 4126)	 t q[8]
Gate( 4127)	 t q[9]
Gate( 4128)	cx q[8], q[3]
Gate( 4129)	cx q[9], q[8]
Gate( 4130)	cx q[3], q[9]
Gate( 4131)	tdg q[8]
Gate( 4132)	cx q[3], q[8]
Gate( 4133)	tdg q[3]
Gate( 4134)	tdg q[8]
Gate( 4135)	 t q[9]
Gate( 4136)	cx q[9], q[8]
Gate( 4137)	cx q[3], q[9]
Gate( 4138)	cx q[8], q[3]
Gate( 4139)	 h q[9]
Gate( 4140)	 h q[8]
Gate( 4141)	 t q[6]
Gate( 4142)	 t q[4]
Gate( 4143)	 t q[8]
Gate( 4144)	cx q[4], q[6]
Gate( 4145)	cx q[8], q[4]
Gate( 4146)	cx q[6], q[8]
Gate( 4147)	tdg q[4]
Gate( 4148)	cx q[6], q[4]
Gate( 4149)	tdg q[6]
Gate( 4150)	tdg q[4]
Gate( 4151)	 t q[8]
Gate( 4152)	cx q[8], q[4]
Gate( 4153)	cx q[6], q[8]
Gate( 4154)	cx q[4], q[6]
Gate( 4155)	 h q[8]
Gate( 4156)	 h q[9]
Gate( 4157)	 t q[3]
Gate( 4158)	 t q[8]
Gate( 4159)	 t q[9]
Gate( 4160)	cx q[8], q[3]
Gate( 4161)	cx q[9], q[8]
Gate( 4162)	cx q[3], q[9]
Gate( 4163)	tdg q[8]
Gate( 4164)	cx q[3], q[8]
Gate( 4165)	tdg q[3]
Gate( 4166)	tdg q[8]
Gate( 4167)	 t q[9]
Gate( 4168)	cx q[9], q[8]
Gate( 4169)	cx q[3], q[9]
Gate( 4170)	cx q[8], q[3]
Gate( 4171)	 h q[9]
Gate( 4172)	 h q[1]
Gate( 4173)	 t q[0]
Gate( 4174)	 t q[9]
Gate( 4175)	 t q[1]
Gate( 4176)	cx q[9], q[0]
Gate( 4177)	cx q[1], q[9]
Gate( 4178)	cx q[0], q[1]
Gate( 4179)	tdg q[9]
Gate( 4180)	cx q[0], q[9]
Gate( 4181)	tdg q[0]
Gate( 4182)	tdg q[9]
Gate( 4183)	 t q[1]
Gate( 4184)	cx q[1], q[9]
Gate( 4185)	cx q[0], q[1]
Gate( 4186)	cx q[9], q[0]
Gate( 4187)	 h q[1]
Gate( 4188)	 h q[9]
Gate( 4189)	 t q[3]
Gate( 4190)	 t q[8]
Gate( 4191)	 t q[9]
Gate( 4192)	cx q[8], q[3]
Gate( 4193)	cx q[9], q[8]
Gate( 4194)	cx q[3], q[9]
Gate( 4195)	tdg q[8]
Gate( 4196)	cx q[3], q[8]
Gate( 4197)	tdg q[3]
Gate( 4198)	tdg q[8]
Gate( 4199)	 t q[9]
Gate( 4200)	cx q[9], q[8]
Gate( 4201)	cx q[3], q[9]
Gate( 4202)	cx q[8], q[3]
Gate( 4203)	 h q[9]
Gate( 4204)	 h q[8]
Gate( 4205)	 t q[6]
Gate( 4206)	 t q[4]
Gate( 4207)	 t q[8]
Gate( 4208)	cx q[4], q[6]
Gate( 4209)	cx q[8], q[4]
Gate( 4210)	cx q[6], q[8]
Gate( 4211)	tdg q[4]
Gate( 4212)	cx q[6], q[4]
Gate( 4213)	tdg q[6]
Gate( 4214)	tdg q[4]
Gate( 4215)	 t q[8]
Gate( 4216)	cx q[8], q[4]
Gate( 4217)	cx q[6], q[8]
Gate( 4218)	cx q[4], q[6]
Gate( 4219)	 h q[8]
Gate( 4220)	 h q[9]
Gate( 4221)	 t q[3]
Gate( 4222)	 t q[8]
Gate( 4223)	 t q[9]
Gate( 4224)	cx q[8], q[3]
Gate( 4225)	cx q[9], q[8]
Gate( 4226)	cx q[3], q[9]
Gate( 4227)	tdg q[8]
Gate( 4228)	cx q[3], q[8]
Gate( 4229)	tdg q[3]
Gate( 4230)	tdg q[8]
Gate( 4231)	 t q[9]
Gate( 4232)	cx q[9], q[8]
Gate( 4233)	cx q[3], q[9]
Gate( 4234)	cx q[8], q[3]
Gate( 4235)	 h q[9]
Gate( 4236)	 h q[1]
Gate( 4237)	 t q[7]
Gate( 4238)	 t q[6]
Gate( 4239)	 t q[1]
Gate( 4240)	cx q[6], q[7]
Gate( 4241)	cx q[1], q[6]
Gate( 4242)	cx q[7], q[1]
Gate( 4243)	tdg q[6]
Gate( 4244)	cx q[7], q[6]
Gate( 4245)	tdg q[7]
Gate( 4246)	tdg q[6]
Gate( 4247)	 t q[1]
Gate( 4248)	cx q[1], q[6]
Gate( 4249)	cx q[7], q[1]
Gate( 4250)	cx q[6], q[7]
Gate( 4251)	 h q[1]
Gate( 4252)	 h q[6]
Gate( 4253)	 t q[9]
Gate( 4254)	 t q[8]
Gate( 4255)	 t q[6]
Gate( 4256)	cx q[8], q[9]
Gate( 4257)	cx q[6], q[8]
Gate( 4258)	cx q[9], q[6]
Gate( 4259)	tdg q[8]
Gate( 4260)	cx q[9], q[8]
Gate( 4261)	tdg q[9]
Gate( 4262)	tdg q[8]
Gate( 4263)	 t q[6]
Gate( 4264)	cx q[6], q[8]
Gate( 4265)	cx q[9], q[6]
Gate( 4266)	cx q[8], q[9]
Gate( 4267)	 h q[6]
Gate( 4268)	 h q[1]
Gate( 4269)	 t q[7]
Gate( 4270)	 t q[6]
Gate( 4271)	 t q[1]
Gate( 4272)	cx q[6], q[7]
Gate( 4273)	cx q[1], q[6]
Gate( 4274)	cx q[7], q[1]
Gate( 4275)	tdg q[6]
Gate( 4276)	cx q[7], q[6]
Gate( 4277)	tdg q[7]
Gate( 4278)	tdg q[6]
Gate( 4279)	 t q[1]
Gate( 4280)	cx q[1], q[6]
Gate( 4281)	cx q[7], q[1]
Gate( 4282)	cx q[6], q[7]
Gate( 4283)	 h q[1]
Gate( 4284)	 h q[6]
Gate( 4285)	 t q[9]
Gate( 4286)	 t q[8]
Gate( 4287)	 t q[6]
Gate( 4288)	cx q[8], q[9]
Gate( 4289)	cx q[6], q[8]
Gate( 4290)	cx q[9], q[6]
Gate( 4291)	tdg q[8]
Gate( 4292)	cx q[9], q[8]
Gate( 4293)	tdg q[9]
Gate( 4294)	tdg q[8]
Gate( 4295)	 t q[6]
Gate( 4296)	cx q[6], q[8]
Gate( 4297)	cx q[9], q[6]
Gate( 4298)	cx q[8], q[9]
Gate( 4299)	 h q[6]
Gate( 4300)	 h q[0]
Gate( 4301)	 t q[1]
Gate( 4302)	 t q[9]
Gate( 4303)	 t q[0]
Gate( 4304)	cx q[9], q[1]
Gate( 4305)	cx q[0], q[9]
Gate( 4306)	cx q[1], q[0]
Gate( 4307)	tdg q[9]
Gate( 4308)	cx q[1], q[9]
Gate( 4309)	tdg q[1]
Gate( 4310)	tdg q[9]
Gate( 4311)	 t q[0]
Gate( 4312)	cx q[0], q[9]
Gate( 4313)	cx q[1], q[0]
Gate( 4314)	cx q[9], q[1]
Gate( 4315)	 h q[0]
Gate( 4316)	 h q[9]
Gate( 4317)	 t q[3]
Gate( 4318)	 t q[8]
Gate( 4319)	 t q[9]
Gate( 4320)	cx q[8], q[3]
Gate( 4321)	cx q[9], q[8]
Gate( 4322)	cx q[3], q[9]
Gate( 4323)	tdg q[8]
Gate( 4324)	cx q[3], q[8]
Gate( 4325)	tdg q[3]
Gate( 4326)	tdg q[8]
Gate( 4327)	 t q[9]
Gate( 4328)	cx q[9], q[8]
Gate( 4329)	cx q[3], q[9]
Gate( 4330)	cx q[8], q[3]
Gate( 4331)	 h q[9]
Gate( 4332)	 h q[8]
